ISIN,CH0011105639,CH0022635152,CH0022635194,CH0022635210,CH0022635301,CH0022647017,CH0022647256,CH0022647405,CH0022647835,CH0022647934,CH0022652785
SYMBOL,SNSPI,C0001T,C1000T,C2000T,C3000T,C4000T,C5000T,C6000T,C7000T,C8000T,C9000T
NAME,SWX New SPI Index TR,SPI ICB Industry 0001 Oil & Gas Total Return,SPI ICB Industry 1000 Basic Materials Total Return,SPI ICB Industry 2000 Industrials Total Return,SPI ICB Industry 3000 Consumer Goods Total Return,SPI ICB Industry 4000 Health Care Total Return,SPI ICB Industry 5000 Consumer Services Total Return,SPI ICB Industry 6000 Telecommunications Total Return,SPI ICB Industry 7000 Utilities Total Return,SPI ICB Industry 8000 Financials Total Return,SPI ICB Industry 9000 Technology Total Return
INDEX TYPE,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return
DATE,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
18.02.2009,819.85,302.99,1209.22,745.13,1411.36,967.62,824.73,816.32,3270.81,471.48,221.98
17.02.2009,818.72,312.06,1216,753.53,1409.25,960.63,823.07,799.82,3276.75,472.1,227.29
16.02.2009,840.78,333.72,1258.33,783.94,1433.04,974.37,828.54,814.61,3359.67,498.22,234.01
13.02.2009,848.93,333.43,1264.68,798.01,1436.4,976.89,829.85,818.59,3394.43,512.59,237.47
12.02.2009,844.69,330.8,1239.86,784.37,1440.86,975.5,823.12,810.63,3274.12,507.7,236.1
11.02.2009,848.11,338.11,1269.19,797.47,1452.19,965.76,828.75,810.63,3325.34,514.61,236.3
10.02.2009,851.3,337.82,1252.04,810.97,1470.73,966.49,831.54,818.03,3369.5,511.94,237.02
09.02.2009,854.05,344.55,1279.07,840.45,1468.05,969.71,834.57,818.03,3326.11,503.98,245.59
06.02.2009,848.93,338.41,1273.48,826.79,1462.78,960.11,836.28,825.42,3424.9,505.19,246.25
05.02.2009,844.51,324.36,1206.2,789.79,1457.43,961.27,833.91,820.87,3445.79,514.58,232.74
04.02.2009,861.89,330.21,1204.48,793.16,1496.53,966.91,841.61,814.04,3505.59,543.54,239.55
03.02.2009,858.92,314.7,1166.84,758.21,1507.19,997.85,837.49,839.64,3484.86,516.72,233
02.02.2009,851.4,332.26,1175.88,744.06,1483.08,990.34,838.75,818.59,3583.1,516.02,232.08
30.01.2009,871.16,335.19,1200.86,776.48,1514.22,997.54,842.77,832.25,3649.26,539.88,238.67
29.01.2009,868.9,346.02,1221.28,775.84,1518.16,981.61,845.93,836.23,3485.21,545.31,236.01
28.01.2009,890.46,352.46,1251.17,790.61,1522.27,1009.18,845.32,845.9,3596.42,572.42,239.98
27.01.2009,877.97,345.14,1193.88,746.45,1527.58,1037.67,842.83,840.21,3628.69,527.85,231.39
26.01.2009,886.87,328.45,1212.57,744.62,1536.85,1057.02,846.27,816.32,3601.03,531.77,236.11
23.01.2009,870.44,314.7,1177.63,735.76,1519.59,1045.62,843.69,802.67,3466.5,508.36,235.5
22.01.2009,875.76,322.31,1195.42,751.35,1528.46,1048.45,863.99,792.43,3575.24,509.46,242.11
21.01.2009,871.61,328.75,1182.18,743.6,1531.17,1049.72,859.41,799.82,3569.83,498.08,249.09
20.01.2009,874.62,322.01,1171.69,733.55,1538.55,1067.37,860.38,806.65,3609.46,491.15,253.88
19.01.2009,885,328.16,1170.09,748.54,1534.43,1065.22,862.59,808.35,3627.49,519.33,272.87
16.01.2009,893.42,336.65,1184.16,756.2,1538.52,1053.04,852.59,803.8,3569.95,550.85,275.55
15.01.2009,885.21,331.97,1179.37,742.42,1508.03,1051.13,835.05,777.07,3579.78,547.63,277.08
14.01.2009,884.88,337.82,1207.73,742.89,1492.58,1050.32,836.42,770.81,3694.99,550.47,280.86
13.01.2009,909.78,343.97,1220.99,783.51,1538.87,1057.99,853.89,775.93,3621.76,580.64,300.32
12.01.2009,919.86,345.73,1226.6,810.5,1540.51,1055.53,864.07,791.86,3656.76,601.09,301.07
09.01.2009,935.94,346.6,1232.83,835.77,1547,1074.75,870.02,808.35,3713.15,616.86,307.42
08.01.2009,943.85,349.53,1257.78,839.22,1607.47,1077.95,864.7,806.08,3701.64,608.74,310.89
07.01.2009,947.05,364.75,1230.56,857.23,1627.46,1071.86,861.94,807.79,3905.49,611.14,311.19
06.01.2009,953.23,360.95,1211.36,876.67,1629.93,1076,861.34,820.87,3845.31,619.05,311.95
05.01.2009,945.14,339.58,1191.86,853.28,1624.68,1069.05,845.81,812.91,3801.12,614.65,323.45
30.12.2008,909.36,306.79,1138.18,809.9,1587.59,1038.32,828.35,772.52,3767.53,577.37,302.12
29.12.2008,898.77,295.96,1119.6,798.91,1572.83,1032.44,806.97,766.83,3783.96,564.57,294.57
23.12.2008,888.4,295.67,1113.25,785.35,1559.06,1020.84,799.43,781.05,3660.03,556.26,289.58
22.12.2008,891.39,310.6,1123.46,785.34,1563.2,1034.03,787.74,782.19,3609.56,549.8,291.22
19.12.2008,897.5,322.01,1162.92,806.53,1562.69,1024.39,775.75,785.03,3477.63,566,296.51
18.12.2008,905.35,321.14,1187.51,821.15,1552.93,1029.01,778.32,774.22,3572.38,581.89,289.96
17.12.2008,909.79,327.28,1196.79,824.54,1569.2,1034.98,780.5,763.98,3503.79,580.65,294.55
16.12.2008,912.39,343.38,1175.04,817.61,1577.74,1047.77,787.99,774.79,3484.56,576.43,294.98
15.12.2008,906.59,336.94,1159.06,812.07,1572.12,1040.74,789.99,770.24,3570.94,571.64,296.58
12.12.2008,922.42,326.99,1168.83,813.13,1588.64,1073.47,794.27,773.65,3550.25,579.22,299.07
11.12.2008,936.55,319.38,1168.91,829.55,1604.34,1071.47,802.44,783.89,3597.44,609.78,309.97
10.12.2008,940.26,306.21,1158.19,831.43,1606.3,1072.55,806.78,807.22,3629.98,618.68,308.96
09.12.2008,952.94,306.21,1174.37,826.97,1643.82,1092.19,806.16,810.63,3642.47,622.74,300.47
08.12.2008,948.71,292.74,1158.56,792.89,1631.38,1103.26,811.79,815.75,3755.76,618.34,299.84
05.12.2008,904.54,264.2,1096.21,734.42,1588.86,1068.5,793.86,798.11,3676.34,567.23,285.54
04.12.2008,924.31,292.45,1137.51,763.71,1629.68,1079.14,804.87,800.39,3765.33,583.12,291.79
03.12.2008,917.32,286.3,1129.36,757.23,1619.52,1091.99,793.37,800.96,3655.54,557.18,299.51
02.12.2008,908.33,293.91,1129.88,757.67,1629.05,1053.05,801.76,783.89,3780.7,564.04,293.51
01.12.2008,906.77,313.23,1111.08,746.96,1634.93,1060.93,796.56,763.41,3893.28,555.67,289.2
28.11.2008,951.71,331.09,1197.95,803.21,1676.33,1091.93,820.9,790.15,3829.47,611.34,308.58
27.11.2008,925.32,324.65,1170.99,799.09,1627.2,1047.26,811.76,794.13,3733.71,599.86,313.11
26.11.2008,902.4,290.25,1162.04,762.26,1580.75,1042.5,802.19,799.25,3626.46,570.84,303.29
25.11.2008,900,290.98,1116.22,751.85,1604.21,1038.98,807.04,787.31,3776.27,566.22,293.5
24.11.2008,896.77,287.32,1099.31,718.55,1628.6,1057.52,811.4,794.13,3862.63,542.27,288.74
21.11.2008,847.61,267.71,1048.86,662.9,1586.21,1008.73,797.35,757.16,3826.63,487.77,274.86
20.11.2008,870.76,271.52,1058.09,662.38,1629.74,1060.93,799.23,765.12,3909.75,487.52,275.2
19.11.2008,904.61,318.79,1087.91,682.86,1692.12,1100.98,806.11,783.89,3884.46,512.09,283.38
18.11.2008,928.52,340.75,1139.42,712.13,1704.77,1112.1,827.3,775.93,3850.52,550.98,293.69
17.11.2008,926.5,361.24,1147.71,731.1,1686.35,1094.26,842.15,777.07,3823.38,560.98,298
14.11.2008,955.07,379.39,1171.74,742.58,1726.58,1134.02,857.12,787.88,3817.24,583.38,309.68
13.11.2008,940.54,375,1158.27,734.29,1711.22,1107.94,851.86,788.44,3693.74,576.22,308.86
12.11.2008,936.01,386.42,1144.45,731.41,1709.09,1089.34,857.08,753.17,3773.29,584.66,309.89
11.11.2008,964.55,406.91,1196.19,779.58,1749.71,1104.47,878.31,755.45,3663.02,614.67,321.15
10.11.2008,998.19,450.53,1229.24,834.96,1803.15,1115.89,895.37,800.96,3860.29,654.61,335.34
07.11.2008,984.79,438.23,1166.56,796.76,1788.76,1108.58,886.43,789.01,3842.44,648.82,331.99
06.11.2008,971.82,435.01,1164.45,794.26,1766.08,1077.11,886.99,788.44,4006.1,650.55,330.41
05.11.2008,1012.68,518.15,1225.87,870.09,1807.56,1093.66,904.48,819.16,4002.21,701.52,355.91
04.11.2008,1046.31,511.42,1242.78,892.87,1837.12,1153.41,914.55,835.09,3977.68,721.85,355.42
03.11.2008,1017.47,457.84,1195.71,847.32,1776.09,1150.76,887.28,819.16,3923.18,688.5,327.75
31.10.2008,1004.38,449.36,1188.91,832.94,1741.64,1132.75,887.39,803.23,3845.1,687.95,325.24
